date,GW_01,GW_02,GW_03,GW_04,GW_05,GW_06,GW_07,GW_08,GW_09,GW_10,GW_11,GW_12,GW_13,GW_14,GW_15,GW_16,GW_17,GW_18,GW_19,GW_20,GW_21,GW_AV,GW_CH,GW_EW,GW_HF,GW_IM,GW_MJ,GW_MWD,GW_OW,GW_SBV,GW_SC,GW_SD,GW_VC,SR_BER,SR_BLB,SR_BUC,SR_BUL,SR_BVLB,SR_CAS,SR_CFW,SR_CLE,SR_CLK_INV,SR_CMN,SR_CR1,SR_CR2,SR_CR3,SR_CRW,SR_DLV,SR_DMV,SR_DNP,SR_EBMUD,SR_ENG,SR_FOL,SR_GNT,SR_HID,SR_HTH,SR_ISB,SR_LA,SR_LL_ENR,SR_LVQ,SR_MCR,SR_MHW,SR_MIL,SR_ML,SR_NHG,SR_NML,SR_OL,SR_ORO,SR_PAR,SR_PNF,SR_PRR,SR_PYM,SR_RLL_CMB,SR_SCAGG,SR_SCC,SR_SFAGG,SR_SHA,SR_SKN,SR_SLW,SR_SNL,SR_SS,SR_TAB,SR_TL,SR_TRM,SR_TUL,SR_WHI
2002-10-31,39401.11745,136416.62763,131739.49786,60440.61994,90385.42652,175185.60852,51068.1717,182789.645616595,139846.58373,86896.35276,58201.32396,40809.61426,128937.625499481,172329.188302596,306658.47601,64513.82096,93686.3388,322085.889314228,128531.68805,125347.1048,324772.316107123,20058.2638374144,3499.8844,7110.06356,250.0,902.323,2633.17,754.672,30066.532,2543.945,528.3593768123,7246.83478652377,206.0115,960.74334876,10.0,16.9918595,296.706610707645,41814.294,25.6514179370861,1.0,931.5804610170629,0.0,67.7098069076043,0.0,0.0,4150.71661666746,18.3,9.82315168,275.34414713,1563.6512788649989,105.88252324,66.0,389.0381391,20.97680676,12.14582784,205.329786,9.09239241,10.2,43.78266178,93.86428233,602.8815753817071,78.5,120.0,3397.532046,17.5,1839.138172255172,265.760780395719,2784.029437956799,149.95558322,554.574746403521,4.1,4.8,9.26703559999999,38.0448066178494,0.557,52.9268781,1806.938386569839,33.8,20.0,80.00000424,7546.276189848,9.7,14686.51904,0.57,11.0,181.5
2002-11-30,39400.0091,136425.43547,131749.70257,60453.59925,90397.83122,175201.28264,51057.71631,182815.824076595,139852.48552,86921.5526,58194.75284,40816.69073,128947.743644236,172348.70255232,306706.60775,64505.83782,93694.5161,322190.552589532,128487.49409,125356.45696,324786.510767123,20066.0191974144,3498.3447,7123.90592,250.0,905.27,2633.747,730.724,30068.922,2535.655,537.1553768123,7261.30258652377,221.891,957.232075341951,10.0,17.83513986232,298.997,41811.22121,18.6,1.0,924.0681957865539,0.0,52.8100316944959,0.0,0.0,4020.42886860129,26.33155095,9.80235256461551,304.56369051464,1620.2359885576102,112.201110468684,64.0,388.77141029596197,18.5385226051416,13.7809152295936,199.56094571844,80.6548448464398,10.2,30.1,90.0195977401931,616.792932287308,78.5,196.72448667,3400.18766132274,17.5,1859.47389102863,233.716780395719,2726.592356109393,150.872026661732,612.341626383669,4.1,74.6436316861912,6.56,50.8384576367238,0.557,62.526969560349,1700.0,33.8,21.85656514,217.33293700438,7514.35611831842,9.7,14686.92596,1.56146059544659,11.0,170.656
2002-12-31,39402.34655,136454.98571,131829.12262,60628.7487,90520.69104,175374.42388,51106.6436,182864.994846595,139928.4516,86986.46064,58195.18412,40843.53335,128973.296141838,172368.124083534,306754.11089,64499.14682,93703.6617,322203.474937627,128444.71788,125366.26896,324848.377267123,20070.7121974144,3503.7037,7136.2846,250.0,910.185,2636.97,697.068,30071.302,2525.265,544.391,7273.00958652377,233.934,1083.96657022544,68.92,23.5467590532274,449.82533221483095,41806.61508,125.646813424047,1.0,1107.743190737607,0.0,37.4567507103431,0.0,0.0,3892.80295287171,18.3,9.8,335.94369051464,1658.894632612833,120.092813488697,62.0,459.76272208873945,15.7100634156252,16.617615268962,185.7793714272702,106.762819378298,10.2,41.0484282904061,77.6605308459105,633.746315894129,136.296078254675,259.73406760953,3404.04271369546,27.5431393221342,1917.8946849098759,216.785563151757,3163.0,152.096344039329,630.972336776963,4.1,4.8,31.6721954149565,68.5673887765396,0.557,73.6614827938777,2661.68249479454,41.418,28.6218200687328,548.80781081282,7501.35332574996,9.7,14687.29882,9.94,11.0,181.49900000000002
2003-01-31,39404.1264,136483.54236,131851.23206,60685.67138,90565.15578,175420.98492,51126.65346,182904.324676595,139919.16928,86968.17416,58179.6168,40820.48862,128971.077047413,172385.819774679,306784.78813,64501.73234,93717.4288,322196.604971229,128401.23102,125376.81176,324910.110483242,20078.6375574143,3509.6857,7146.9404,250.0,915.008,2644.419,671.627,30073.616,2514.695,535.561,7284.18858652377,238.435,1098.75505422237,57.39,26.8355732874333,600.0,41809.35607,212.876467817436,27.29454,1420.294974380386,97.8279826384824,22.1094856311387,0.0,0.0,3737.32286684332,18.3,12.7671456,367.397155252743,1675.3673082115752,128.224188617889,62.0,575.0,13.5046915713286,19.9112896198607,183.9338915532692,137.371009666767,10.2,79.8487421415058,72.0,658.3458539758179,182.0,337.084622616511,3407.89579999148,47.3933240258459,1950.0,191.448986448354,3072.0,176.540717721627,653.98,4.1,4.8,65.56,103.62792131562,9.02,84.6966007362354,3597.68528477394,44.0,36.7339274856881,865.988729180692,7497.91875797618,9.7,14688.01362,9.17,30.9421362921329,181.5
2003-02-28,39407.9554,136500.90938,131832.7588,60627.35954,90560.83289,175381.41876,51139.15027,182943.229496595,139908.92435,86979.12144,58174.74336,40819.83936,128988.376369151,172400.998905814,306833.93314,64497.9733,93728.7206,322182.081531229,128363.11768,125384.69116,324914.777481898,20086.7647974144,3514.0172,7153.24072,250.0,919.874,2650.592,645.664,30076.211,2503.0152,545.087,7288.92238652377,238.731,1120.18762091544,57.82,28.5864748444406,600.0,41808.22241,204.011575068425,54.5694274268096,1537.612127231659,108.447084699248,15.824135215987,0.0,0.0,3605.05249554013,18.3,16.070819115552,421.280275838288,1689.999,134.005678190539,62.0,575.001,12.2140804443148,22.9987197837862,176.104324659776,147.627952443909,10.2,105.331261474713,72.0,675.9997544009941,143.459132611781,409.422174901647,3410.72838457149,59.7735331074046,1950.0,170.078670701396,3108.0,188.0,652.89778068,29.2950090665055,91.21873845,65.56,138.80313437977,11.6271381602625,92.4645815660047,3904.2503878920797,35.1662580515378,42.2243367201199,1127.05114736162,7476.74179962325,11.8,14688.72685,8.85,67.0,195.45529391999995
2003-03-31,39409.3752,136513.62759,131823.65169,60597.44733,90546.16269,175356.94532,51151.48138,182983.701206595,139902.28121,87007.29248,58177.84248,40832.44563,128964.721,172411.565192606,306937.895480701,64499.19438,93724.5648,322205.235751229,128336.34053,125389.625020499,324881.97716012,20082.1101974143,3519.9414,7160.9108,250.0,922.287,2654.095,620.105,30080.329,2492.045,553.925,7295.84738652377,240.0055,1154.40304984014,77.19,31.4671462755375,685.0000000000001,41848.3491,323.7,103.0,1699.212894053534,160.316955106353,36.6214189578796,0.0,0.0,3248.51054149712,18.3,20.4269298653694,452.270988001067,1689.999,141.137811688542,64.0,679.0,11.5,26.1283084922879,184.3419350096639,144.136044899339,10.2,134.4257432987823,72.0,717.937485481681,179.063332870577,375.580371221962,3412.40380441307,83.9420816520553,1965.055877175231,146.370735394923,2797.0009999999997,193.0,684.514542991538,57.7491287058875,12.0735878714546,65.56,159.854802083055,11.528995251035,102.804345533917,4330.0,39.183828846115,56.8533407888133,1093.86539332943,7493.8985992472,11.8,14697.9779,10.56,11.0,206.002
2003-04-30,39420.4866,136529.85958,131865.75197,60648.87366,90611.98973,175370.40832,51158.9029815152,183022.840491269,139922.23814,87047.54528,58205.24804,40862.3008,129027.11244,172432.056788559,307004.411210702,64493.8645,93683.1097,322225.470143674,128302.56393,125375.687316889,324854.46764427,20072.0788374143,3519.5163,7177.34652,250.0,924.001,2647.281,618.994,30076.267,2485.982,532.103,7287.7678,235.7945,1134.84610332234,113.915328725455,35.6679185774828,772.8464910663229,41880.20628,312.74906355,102.999338966204,1899.999,310.023993908185,97.58085403069,0.0,0.0,2906.45563665844,18.3,26.6567237476342,480.913435642425,1712.999,144.940424264646,65.0,800.001,11.5,30.0102773482665,185.6880396891454,133.039877154921,10.2,145.5549875531747,73.0123162833973,811.7767102776049,117.90469819807,213.892072573571,3413.21720530753,89.4017377380889,1829.5818477016428,118.679334887019,3250.45279898649,198.0,705.445582309882,57.4940976492583,104.334211833892,65.56,166.299376618995,10.218483359548,110.409359904726,4552.0,33.8,65.6727282097774,1104.5745528507,7483.0242898396,9.7,14707.63275,35.2874518103774,11.0,206.001
2003-05-31,39436.4147,136541.05714,131890.5141,60727.20824,90693.96556,175371.514031768,51200.6148615152,183006.85784004,139953.62959,87078.0311238999,58222.52956,40870.4896173481,129122.34382,172447.939887561,306974.120320702,64481.7892,93698.7928224841,322035.442843674,128277.24198,125339.340281555,324723.046188064,20057.1190374144,3514.1326,7152.38788,250.0,925.196,2636.194,628.457,30067.938,2483.689,511.535,7229.0314,225.76,1046.24912946069,141.137808394575,39.3136513306506,929.999,41953.84028,323.7,103.0,1967.78067284,348.879971925167,399.186641357385,0.0,0.0,2328.76534468888,18.3,26.3093866372026,510.234016031143,1944.040049890957,146.423193971234,66.0,975.0,22.0993118924872,34.9267874915793,164.19800248803801,192.540199555117,10.2,250.1916176203875,82.3096370794651,969.0,78.5,167.491204085632,3411.73663580247,92.4698237812996,1704.2641644601479,107.56730552167,3538.0,84.1853079741055,853.74,69.966490189547,171.2,65.56,156.909976641254,30.2761528391076,117.631026945774,4552.0,33.8,67.6360499639202,951.846983848365,7500.80363460593,11.8,14724.98916,116.23,11.0,206.002
2003-06-30,39438.5766,136530.81212,131819.589164227,60661.59295,90536.421490926,175311.380154168,51203.540520303,182946.718900119,139929.76085,87070.7639564671,58244.17836,40858.6520962295,129142.365523622,172299.454968215,306873.67899572,64475.11124,93695.0901679477,321858.990143674,128278.41090087,125269.356437593,324607.000474585,20035.2072774143,3508.4737,7113.08128,250.0,926.144,2620.592,654.248,30058.217,2487.731,490.293,7169.5754,225.662,984.788177376683,122.168021372873,39.2839285383094,890.0,42048.06087,323.468834976162,94.6854586456842,2048.5943556129596,326.589021897051,372.018104742227,0.0,0.0,1633.95967026619,51.8017390059858,25.7962723803613,528.690391781409,1908.14298289608,144.982457808233,66.0,975.0,47.525,37.3014390888156,359.453316694677,257.013314434647,10.2,301.2998463367814,81.7598087037742,1024.0,78.5,161.321726219464,3407.74590096241,92.8778151662073,1624.335555893013,116.95930552167,3538.0,210.0,935.29,69.3815703315624,171.2,65.56,135.824028564962,38.5033215635478,122.834818016527,4552.0,33.8,66.3284799365122,779.628448826506,7558.48527040603,11.8,14746.7939,135.64,11.0,201.99540221041664
2003-07-31,39439.5825,136510.63516,131700.43938,60624.74195,90406.52393,175285.248834168,51211.02748,182870.40392218,139905.79627,87053.9508045818,58246.70348,40842.4969483028,129068.946879147,172131.395062962,306743.30602572,64463.1963,93607.7651679477,321675.6526,128276.66922087,125192.789026746,324471.694123399,20042.59708,3504.5548,7080.4234,250.0,927.332,2605.264,686.664,30038.848,2494.201,468.876,7108.6074,234.2255,921.331582965168,91.5697264340803,39.1550087264391,663.7154159999999,42155.72227,323.7,54.6548381077325,1863.5871707663682,315.066721483348,323.851312205159,0.0,0.0,870.581417847816,79.0625001580971,25.1935443764112,548.673394152364,1846.9316335710191,141.52980875133,67.0,715.0039078,32.5536886185783,38.9402619971284,360.0,259.888500220552,10.2,259.3529246119483,90.8441061576255,903.18160932,78.5,120.0,3402.590937653,92.1784658757301,1465.142326019025,79.832,3414.5972189450895,210.0,862.025024415782,73.9575082278417,158.693826024222,65.56,113.891242907633,41.7214549557829,128.26868472617,4157.85419660109,33.8,34.372488271636,622.438978171383,7614.77632156562,9.7,14770.06666,71.2200754346578,11.0,181.5
